"kjønn";"alder";"år";"Personer"
"Menn";74;2001;14381
"Menn";74;2002;13647
"Menn";74;2003;13634
"Menn";74;2004;13613
"Menn";74;2005;13905
"Menn";74;2006;13424
"Menn";74;2007;13599
"Menn";74;2008;12825
"Menn";74;2009;12688
"Menn";74;2010;12586
"Menn";74;2011;13453
"Menn";74;2012;13832
"Menn";74;2013;14702
"Menn";74;2014;15277
"Menn";74;2015;15946
"Menn";74;2016;15335
"Menn";74;2017;17808
"Menn";74;2018;19486
"Menn";74;2019;22031
"Menn";74;2020;22809
"Menn";74;2021;25817
"Menn";74;2022;24952
"Menn";74;2023;24612
"Menn";74;2024;24117
"Menn";74;2025;24088
"Menn";75;1986;12676
"Menn";75;1987;12996
"Menn";75;1988;13252
"Menn";75;1989;13189
"Menn";75;1990;13249
"Menn";75;1991;13000
"Menn";75;1992;13138
"Menn";75;1993;13954
"Menn";75;1994;13762
"Menn";75;1995;13325
"Menn";75;1996;15804
"Menn";75;1997;14619
"Menn";75;1998;14504
"Menn";75;1999;14750
"Menn";75;2000;14311
"Menn";75;2001;13707
"Menn";75;2002;13768
"Menn";75;2003;13049
"Menn";75;2004;13142
"Menn";75;2005;13118
"Menn";75;2006;13390
"Menn";75;2007;12946
"Menn";75;2008;13106
"Menn";75;2009;12390
"Menn";75;2010;12261
"Menn";75;2011;12196
"Menn";75;2012;13000
"Menn";75;2013;13455
"Menn";75;2014;14273
"Menn";75;2015;14836
"Menn";75;2016;15506
"Menn";75;2017;14931
"Menn";75;2018;17375
"Menn";75;2019;18987
"Menn";75;2020;21460
"Menn";75;2021;22181
"Menn";75;2022;25155
"Menn";75;2023;24288
"Menn";75;2024;24028
"Menn";75;2025;23557
"Menn";76;1986;11949
"Menn";76;1987;11874
"Menn";76;1988;12196
"Menn";76;1989;12350
"Menn";76;1990;12393
"Menn";76;1991;12443
"Menn";76;1992;12205
"Menn";76;1993;12323
"Menn";76;1994;13079
"Menn";76;1995;13005
"Menn";76;1996;12555
"Menn";76;1997;14908
"Menn";76;1998;13820
"Menn";76;1999;13743
"Menn";76;2000;13973
"Menn";76;2001;13595
"Menn";76;2002;13054
"Menn";76;2003;13100
"Menn";76;2004;12458
"Menn";76;2005;12595
"Menn";76;2006;12568
"Menn";76;2007;12880
"Menn";76;2008;12436
"Menn";76;2009;12631
"Menn";76;2010;11967
"Menn";76;2011;11812
"Menn";76;2012;11770
"Menn";76;2013;12560
"Menn";76;2014;13027
"Menn";76;2015;13804
"Menn";76;2016;14357
"Menn";76;2017;15034
"Menn";76;2018;14532
"Menn";76;2019;16856
"Menn";76;2020;18447
"Menn";76;2021;20883
"Menn";76;2022;21566
"Menn";76;2023;24418
"Menn";76;2024;23585
"Menn";76;2025;23328
"Menn";77;1986;10611
"Menn";77;1987;11120
"Menn";77;1988;11064
"Menn";77;1989;11369
"Menn";77;1990;11600
"Menn";77;1991;11536
"Menn";77;1992;11619
"Menn";77;1993;11446
"Menn";77;1994;11572
"Menn";77;1995;12275
"Menn";77;1996;12203
"Menn";77;1997;11792
"Menn";77;1998;14022
"Menn";77;1999;13007
"Menn";77;2000;12935
"Menn";77;2001;13206
"Menn";77;2002;12853
"Menn";77;2003;12359
"Menn";77;2004;12462
"Menn";77;2005;11892
"Menn";77;2006;12029
"Menn";77;2007;12049
"Menn";77;2008;12293
"Menn";77;2009;11903
"Menn";77;2010;12112
"Menn";77;2011;11445
"Menn";77;2012;11360
"Menn";77;2013;11355
"Menn";77;2014;12031
"Menn";77;2015;12562
"Menn";77;2016;13324
"Menn";77;2017;13890
"Menn";77;2018;14552
"Menn";77;2019;14071
"Menn";77;2020;16354
"Menn";77;2021;17914
"Menn";77;2022;20243
"Menn";77;2023;20835
"Menn";77;2024;23659
"Menn";77;2025;22901
"Menn";78;1986;9496
"Menn";78;1987;9822
"Menn";78;1988;10286
"Menn";78;1989;10227
"Menn";78;1990;10528
"Menn";78;1991;10747
"Menn";78;1992;10696
"Menn";78;1993;10783
"Menn";78;1994;10640
"Menn";78;1995;10787
"Menn";78;1996;11415
"Menn";78;1997;11383
"Menn";78;1998;11067
"Menn";78;1999;13098
"Menn";78;2000;12170
"Menn";78;2001;12169
"Menn";78;2002;12331
"Menn";78;2003;12101
"Menn";78;2004;11682
"Menn";78;2005;11852
"Menn";78;2006;11267
"Menn";78;2007;11444
"Menn";78;2008;11438
"Menn";78;2009;11666
"Menn";78;2010;11341
"Menn";78;2011;11566
"Menn";78;2012;10934
"Menn";78;2013;10856
"Menn";78;2014;10870
"Menn";78;2015;11552
"Menn";78;2016;12059
"Menn";78;2017;12832
"Menn";78;2018;13364
"Menn";78;2019;13975
"Menn";78;2020;13571
"Menn";78;2021;15806
"Menn";78;2022;17284
"Menn";78;2023;19491
"Menn";78;2024;20104
"Menn";78;2025;22850
"Menn";79;1986;8607
"Menn";79;1987;8705
"Menn";79;1988;8985
"Menn";79;1989;9451
"Menn";79;1990;9351
"Menn";79;1991;9677
"Menn";79;1992;9875
"Menn";79;1993;9885
"Menn";79;1994;9923
"Menn";79;1995;9873
"Menn";79;1996;9952
"Menn";79;1997;10590
"Menn";79;1998;10533
"Menn";79;1999;10255
"Menn";79;2000;12174
"Menn";79;2001;11326
"Menn";79;2002;11343
"Menn";79;2003;11494
"Menn";79;2004;11374
"Menn";79;2005;11005
"Menn";79;2006;11143
"Menn";79;2007;10644
"Menn";79;2008;10818
"Menn";79;2009;10735
"Menn";79;2010;11057
"Menn";79;2011;10758
"Menn";79;2012;10963
"Menn";79;2013;10359
"Menn";79;2014;10341
"Menn";79;2015;10400
"Menn";79;2016;11061
"Menn";79;2017;11565
"Menn";79;2018;12266
"Menn";79;2019;12839
"Menn";79;2020;13417
"Menn";79;2021;13045
"Menn";79;2022;15161
"Menn";79;2023;16617
"Menn";79;2024;18718
"Menn";79;2025;19300
"Menn";80;1986;7490
"Menn";80;1987;7870
"Menn";80;1988;7885
"Menn";80;1989;8160
"Menn";80;1990;8607
"Menn";80;1991;8525
"Menn";80;1992;8858
"Menn";80;1993;9028
"Menn";80;1994;8978
"Menn";80;1995;9103
"Menn";80;1996;9051
"Menn";80;1997;9160
"Menn";80;1998;9710
"Menn";80;1999;9706
"Menn";80;2000;9473
"Menn";80;2001;11246
"Menn";80;2002;10503
"Menn";80;2003;10501
"Menn";80;2004;10747
"Menn";80;2005;10606
"Menn";80;2006;10303
"Menn";80;2007;10453
"Menn";80;2008;9942
"Menn";80;2009;10140
"Menn";80;2010;10098
"Menn";80;2011;10449
"Menn";80;2012;10171
"Menn";80;2013;10373
"Menn";80;2014;9783
"Menn";80;2015;9806
"Menn";80;2016;9879
"Menn";80;2017;10556
"Menn";80;2018;11000
"Menn";80;2019;11687
"Menn";80;2020;12269
"Menn";80;2021;12820
"Menn";80;2022;12516
"Menn";80;2023;14484
"Menn";80;2024;15908
"Menn";80;2025;17994
"Menn";81;1986;6752
"Menn";81;1987;6744
"Menn";81;1988;7118
"Menn";81;1989;7132
"Menn";81;1990;7324
"Menn";81;1991;7762
"Menn";81;1992;7730
"Menn";81;1993;8012
"Menn";81;1994;8149
"Menn";81;1995;8170
"Menn";81;1996;8266
"Menn";81;1997;8232
"Menn";81;1998;8333
"Menn";81;1999;8839
"Menn";81;2000;8835
"Menn";81;2001;8673
"Menn";81;2002;10298
"Menn";81;2003;9635
"Menn";81;2004;9698
"Menn";81;2005;9875
"Menn";81;2006;9819
"Menn";81;2007;9585
"Menn";81;2008;9705
"Menn";81;2009;9267
"Menn";81;2010;9486
"Menn";81;2011;9426
"Menn";81;2012;9736
"Menn";81;2013;9540
"Menn";81;2014;9744
"Menn";81;2015;9189
"Menn";81;2016;9254
"Menn";81;2017;9349
"Menn";81;2018;9978
"Menn";81;2019;10445
"Menn";81;2020;11121
"Menn";81;2021;11641
"Menn";81;2022;12182
"Menn";81;2023;11843
"Menn";81;2024;13761
"Menn";81;2025;15123
"Menn";82;1986;6134
"Menn";82;1987;6044
"Menn";82;1988;6011
"Menn";82;1989;6332
"Menn";82;1990;6395
"Menn";82;1991;6517
"Menn";82;1992;6924
"Menn";82;1993;6916
"Menn";82;1994;7171
"Menn";82;1995;7334
"Menn";82;1996;7334
"Menn";82;1997;7445
"Menn";82;1998;7385
"Menn";82;1999;7540
"Menn";82;2000;7990
"Menn";82;2001;7984
"Menn";82;2002;7850
"Menn";82;2003;9380
"Menn";82;2004;8781
"Menn";82;2005;8865
"Menn";82;2006;9060
"Menn";82;2007;9070
"Menn";82;2008;8847
"Menn";82;2009;8973
"Menn";82;2010;8554
"Menn";82;2011;8781
"Menn";82;2012;8785
"Menn";82;2013;9039
"Menn";82;2014;8863
"Menn";82;2015;9098
"Menn";82;2016;8607
"Menn";82;2017;8674
"Menn";82;2018;8776
"Menn";82;2019;9328
"Menn";82;2020;9870
"Menn";82;2021;10510
"Menn";82;2022;10995
"Menn";82;2023;11475
"Menn";82;2024;11160
"Menn";82;2025;12970
"Menn";83;1986;5369
"Menn";83;1987;5455
"Menn";83;1988;5332
"Menn";83;1989;5313
"Menn";83;1990;5574
"Menn";83;1991;5680
"Menn";83;1992;5783
"Menn";83;1993;6127
"Menn";83;1994;6132
"Menn";83;1995;6352
"Menn";83;1996;6518
"Menn";83;1997;6614
"Menn";83;1998;6686
"Menn";83;1999;6552
"Menn";83;2000;6687
"Menn";83;2001;7116
"Menn";83;2002;7112
"Menn";83;2003;7045
"Menn";83;2004;8446
"Menn";83;2005;7974
"Menn";83;2006;8049
"Menn";83;2007;8248
"Menn";83;2008;8232
"Menn";83;2009;8113
"Menn";83;2010;8233
"Menn";83;2011;7854
"Menn";83;2012;8098
"Menn";83;2013;8039
"Menn";83;2014;8358
"Menn";83;2015;8182
"Menn";83;2016;8405
"Menn";83;2017;8017
"Menn";83;2018;8070
"Menn";83;2019;8177
"Menn";83;2020;8714
"Menn";83;2021;9237
"Menn";83;2022;9835
"Menn";83;2023;10253
"Menn";83;2024;10812
"Menn";83;2025;10444
"Menn";84;1986;4536
"Menn";84;1987;4705
"Menn";84;1988;4728
"Menn";84;1989;4689
"Menn";84;1990;4626
"Menn";84;1991;4850
"Menn";84;1992;4919
"Menn";84;1993;5056
"Menn";84;1994;5358
"Menn";84;1995;5374
"Menn";84;1996;5533
"Menn";84;1997;5705
"Menn";84;1998;5810
"Menn";84;1999;5892
"Menn";84;2000;5746
"Menn";84;2001;5892
"Menn";84;2002;6275
"Menn";84;2003;6323
"Menn";84;2004;6269
"Menn";84;2005;7581
"Menn";84;2006;7170
"Menn";84;2007;7262
"Menn";84;2008;7431
"Menn";84;2009;7428
"Menn";84;2010;7356
"Menn";84;2011;7442
"Menn";84;2012;7087
"Menn";84;2013;7322
"Menn";84;2014;7277
"Menn";84;2015;7705
"Menn";84;2016;7496
"Menn";84;2017;7740
"Menn";84;2018;7386
"Menn";84;2019;7463
"Menn";84;2020;7548
"Menn";84;2021;8102
"Menn";84;2022;8569
"Menn";84;2023;9065
"Menn";84;2024;9535
"Menn";84;2025;10093
"Menn";85;1986;3766
"Menn";85;1987;3918
"Menn";85;1988;4046
"Menn";85;1989;4126
"Menn";85;1990;4064
"Menn";85;1991;4017
"Menn";85;1992;4226
"Menn";85;1993;4267
"Menn";85;1994;4311
"Menn";85;1995;4660
"Menn";85;1996;4678
"Menn";85;1997;4798
"Menn";85;1998;4962
"Menn";85;1999;5067
"Menn";85;2000;5090
"Menn";85;2001;5009
"Menn";85;2002;5115
"Menn";85;2003;5477
"Menn";85;2004;5593
"Menn";85;2005;5564
"Menn";85;2006;6697
"Menn";85;2007;6353
"Menn";85;2008;6468
"Menn";85;2009;6602
"Menn";85;2010;6646
"Menn";85;2011;6622
"Menn";85;2012;6661
"Menn";85;2013;6376
"Menn";85;2014;6592
"Menn";85;2015;6579
"Menn";85;2016;6971
"Menn";85;2017;6831
"Menn";85;2018;7031
"Menn";85;2019;6759
"Menn";85;2020;6805
"Menn";85;2021;6895
"Menn";85;2022;7433
"Menn";85;2023;7812
"Menn";85;2024;8298
"Menn";85;2025;8785
"Menn";86;1986;3135
"Menn";86;1987;3189
"Menn";86;1988;3351
"Menn";86;1989;3421
"Menn";86;1990;3551
"Menn";86;1991;3435
"Menn";86;1992;3409
"Menn";86;1993;3591
"Menn";86;1994;3567
"Menn";86;1995;3731
"Menn";86;1996;3951
"Menn";86;1997;4033
"Menn";86;1998;4126
"Menn";86;1999;4278
"Menn";86;2000;4305
"Menn";86;2001;4367
"Menn";86;2002;4308
"Menn";86;2003;4386
"Menn";86;2004;4741
"Menn";86;2005;4925
"Menn";86;2006;4836
"Menn";86;2007;5866
"Menn";86;2008;5543
"Menn";86;2009;5679
"Menn";86;2010;5787
"Menn";86;2011;5891
"Menn";86;2012;5878
"Menn";86;2013;5924
"Menn";86;2014;5685
"Menn";86;2015;5913
"Menn";86;2016;5863
"Menn";86;2017;6240
"Menn";86;2018;6130
"Menn";86;2019;6345
"Menn";86;2020;6097
"Menn";86;2021;6142
"Menn";86;2022;6240
"Menn";86;2023;6657
"Menn";86;2024;7078
"Menn";86;2025;7524
"Menn";87;1986;2768
"Menn";87;1987;2652
"Menn";87;1988;2616
"Menn";87;1989;2804
"Menn";87;1990;2865
"Menn";87;1991;2986
"Menn";87;1992;2880
"Menn";87;1993;2869
"Menn";87;1994;2976
"Menn";87;1995;3012
"Menn";87;1996;3130
"Menn";87;1997;3344
"Menn";87;1998;3379
"Menn";87;1999;3506
"Menn";87;2000;3598
"Menn";87;2001;3664
"Menn";87;2002;3738
"Menn";87;2003;3680
"Menn";87;2004;3728
"Menn";87;2005;4083
"Menn";87;2006;4251
"Menn";87;2007;4183
"Menn";87;2008;5037
"Menn";87;2009;4721
"Menn";87;2010;4943
"Menn";87;2011;5023
"Menn";87;2012;5097
"Menn";87;2013;5182
"Menn";87;2014;5186
"Menn";87;2015;5040
"Menn";87;2016;5218
"Menn";87;2017;5145
"Menn";87;2018;5536
"Menn";87;2019;5434
"Menn";87;2020;5674
"Menn";87;2021;5444
"Menn";87;2022;5439
"Menn";87;2023;5523
"Menn";87;2024;5960
"Menn";87;2025;6355
"Menn";88;1986;2122
"Menn";88;1987;2311
"Menn";88;1988;2193
"Menn";88;1989;2118
"Menn";88;1990;2330
"Menn";88;1991;2353
"Menn";88;1992;2478
"Menn";88;1993;2377
"Menn";88;1994;2332
"Menn";88;1995;2450
"Menn";88;1996;2433
"Menn";88;1997;2581
"Menn";88;1998;2736
"Menn";88;1999;2801
"Menn";88;2000;2908
"Menn";88;2001;3003
"Menn";88;2002;3083
"Menn";88;2003;3063
"Menn";88;2004;3054
"Menn";88;2005;3145
"Menn";88;2006;3427
"Menn";88;2007;3612
"Menn";88;2008;3558
"Menn";88;2009;4265
"Menn";88;2010;4046
"Menn";88;2011;4266
"Menn";88;2012;4310
"Menn";88;2013;4355
"Menn";88;2014;4503
"Menn";88;2015;4466
"Menn";88;2016;4398
"Menn";88;2017;4513
"Menn";88;2018;4470
"Menn";88;2019;4833
"Menn";88;2020;4752
"Menn";88;2021;5033
"Menn";88;2022;4770
"Menn";88;2023;4721
"Menn";88;2024;4891
"Menn";88;2025;5267
"Menn";89;1986;1720
"Menn";89;1987;1727
"Menn";89;1988;1890
"Menn";89;1989;1766
"Menn";89;1990;1697
"Menn";89;1991;1871
"Menn";89;1992;1899
"Menn";89;1993;2032
"Menn";89;1994;1909
"Menn";89;1995;1898
"Menn";89;1996;1980
"Menn";89;1997;1988
"Menn";89;1998;2088
"Menn";89;1999;2218
"Menn";89;2000;2280
"Menn";89;2001;2386
"Menn";89;2002;2451
"Menn";89;2003;2499
"Menn";89;2004;2533
"Menn";89;2005;2540
"Menn";89;2006;2628
"Menn";89;2007;2870
"Menn";89;2008;3011
"Menn";89;2009;2990
"Menn";89;2010;3594
"Menn";89;2011;3387
"Menn";89;2012;3619
"Menn";89;2013;3660
"Menn";89;2014;3700
"Menn";89;2015;3877
"Menn";89;2016;3823
"Menn";89;2017;3768
"Menn";89;2018;3888
"Menn";89;2019;3838
"Menn";89;2020;4161
"Menn";89;2021;4063
"Menn";89;2022;4338
"Menn";89;2023;4033
"Menn";89;2024;4095
"Menn";89;2025;4243
"Menn";90;1986;1373
"Menn";90;1987;1375
"Menn";90;1988;1406
"Menn";90;1989;1529
"Menn";90;1990;1401
"Menn";90;1991;1348
"Menn";90;1992;1500
"Menn";90;1993;1524
"Menn";90;1994;1616
"Menn";90;1995;1554
"Menn";90;1996;1503
"Menn";90;1997;1577
"Menn";90;1998;1598
"Menn";90;1999;1689
"Menn";90;2000;1741
"Menn";90;2001;1834
"Menn";90;2002;1894
"Menn";90;2003;1933
"Menn";90;2004;2007
"Menn";90;2005;2048
"Menn";90;2006;2021
"Menn";90;2007;2141
"Menn";90;2008;2341
"Menn";90;2009;2467
"Menn";90;2010;2429
"Menn";90;2011;2979
"Menn";90;2012;2807
"Menn";90;2013;2955
"Menn";90;2014;3038
"Menn";90;2015;3083
"Menn";90;2016;3200
"Menn";90;2017;3244
"Menn";90;2018;3162
"Menn";90;2019;3245
"Menn";90;2020;3251
"Menn";90;2021;3515
"Menn";90;2022;3408
"Menn";90;2023;3616
"Menn";90;2024;3371
"Menn";90;2025;3457
"Menn";91;1986;1008
"Menn";91;1987;1069
"Menn";91;1988;1083
"Menn";91;1989;1111
"Menn";91;1990;1189
"Menn";91;1991;1088
"Menn";91;1992;1065
"Menn";91;1993;1130
"Menn";91;1994;1180
"Menn";91;1995;1280
"Menn";91;1996;1181
"Menn";91;1997;1187
"Menn";91;1998;1214
"Menn";91;1999;1268
"Menn";91;2000;1333
"Menn";91;2001;1386
"Menn";91;2002;1437
"Menn";91;2003;1510
"Menn";91;2004;1513
"Menn";91;2005;1599
"Menn";91;2006;1619
"Menn";91;2007;1616
"Menn";91;2008;1686
"Menn";91;2009;1862
"Menn";91;2010;1983
"Menn";91;2011;1932
"Menn";91;2012;2432
"Menn";91;2013;2239
"Menn";91;2014;2407
"Menn";91;2015;2429
"Menn";91;2016;2502
"Menn";91;2017;2649
"Menn";91;2018;2658
"Menn";91;2019;2625
"Menn";91;2020;2661
"Menn";91;2021;2701
"Menn";91;2022;2927
"Menn";91;2023;2747
"Menn";91;2024;3012
"Menn";91;2025;2778
"Menn";92;1986;765
"Menn";92;1987;781
"Menn";92;1988;789
"Menn";92;1989;829
"Menn";92;1990;855
"Menn";92;1991;889
"Menn";92;1992;821
"Menn";92;1993;801
"Menn";92;1994;823
"Menn";92;1995;919
"Menn";92;1996;960
"Menn";92;1997;913
"Menn";92;1998;911
"Menn";92;1999;933
"Menn";92;2000;966
"Menn";92;2001;1001
"Menn";92;2002;1043
"Menn";92;2003;1071
"Menn";92;2004;1126
"Menn";92;2005;1174
"Menn";92;2006;1240
"Menn";92;2007;1269
"Menn";92;2008;1239
"Menn";92;2009;1240
"Menn";92;2010;1447
"Menn";92;2011;1562
"Menn";92;2012;1487
"Menn";92;2013;1909
"Menn";92;2014;1776
"Menn";92;2015;1919
"Menn";92;2016;1924
"Menn";92;2017;1992
"Menn";92;2018;2116
"Menn";92;2019;2110
"Menn";92;2020;2077
"Menn";92;2021;2159
"Menn";92;2022;2219
"Menn";92;2023;2294
"Menn";92;2024;2222
"Menn";92;2025;2422
"Menn";93;1986;541
"Menn";93;1987;573
"Menn";93;1988;586
"Menn";93;1989;605
"Menn";93;1990;607
"Menn";93;1991;622
"Menn";93;1992;662
"Menn";93;1993;613
"Menn";93;1994;562
"Menn";93;1995;614
"Menn";93;1996;671
"Menn";93;1997;708
"Menn";93;1998;685
"Menn";93;1999;685
"Menn";93;2000;682
"Menn";93;2001;712
"Menn";93;2002;743
"Menn";93;2003;755
"Menn";93;2004;796
"Menn";93;2005;827
"Menn";93;2006;912
"Menn";93;2007;937
"Menn";93;2008;953
"Menn";93;2009;935
"Menn";93;2010;953
"Menn";93;2011;1091
"Menn";93;2012;1234
"Menn";93;2013;1109
"Menn";93;2014;1477
"Menn";93;2015;1374
"Menn";93;2016;1474
"Menn";93;2017;1484
"Menn";93;2018;1539
"Menn";93;2019;1682
"Menn";93;2020;1671
"Menn";93;2021;1621
"Menn";93;2022;1722
"Menn";93;2023;1703
"Menn";93;2024;1771
"Menn";93;2025;1753
"Menn";94;1986;389
"Menn";94;1987;396
"Menn";94;1988;421
"Menn";94;1989;429
"Menn";94;1990;466
"Menn";94;1991;427
"Menn";94;1992;459
"Menn";94;1993;489
"Menn";94;1994;417
"Menn";94;1995;392
"Menn";94;1996;435
"Menn";94;1997;486
"Menn";94;1998;491
"Menn";94;1999;493
"Menn";94;2000;481
"Menn";94;2001;483
"Menn";94;2002;528
"Menn";94;2003;526
"Menn";94;2004;552
"Menn";94;2005;587
"Menn";94;2006;604
"Menn";94;2007;702
"Menn";94;2008;678
"Menn";94;2009;700
"Menn";94;2010;690
"Menn";94;2011;695
"Menn";94;2012;821
"Menn";94;2013;900
"Menn";94;2014;848
"Menn";94;2015;1076
"Menn";94;2016;1023
"Menn";94;2017;1111
"Menn";94;2018;1119
"Menn";94;2019;1197
"Menn";94;2020;1263
"Menn";94;2021;1276
"Menn";94;2022;1246
"Menn";94;2023;1256
"Menn";94;2024;1281
"Menn";94;2025;1349
"Menn";95;1986;230
"Menn";95;1987;273
"Menn";95;1988;285
"Menn";95;1989;290
"Menn";95;1990;312
"Menn";95;1991;326
"Menn";95;1992;296
"Menn";95;1993;345
"Menn";95;1994;337
"Menn";95;1995;273
"Menn";95;1996;271
"Menn";95;1997;311
"Menn";95;1998;336
"Menn";95;1999;353
"Menn";95;2000;326
"Menn";95;2001;324
"Menn";95;2002;345
"Menn";95;2003;381
"Menn";95;2004;375
"Menn";95;2005;415
"Menn";95;2006;416
"Menn";95;2007;441
"Menn";95;2008;491
"Menn";95;2009;474
"Menn";95;2010;524
"Menn";95;2011;496
"Menn";95;2012;493
"Menn";95;2013;607
"Menn";95;2014;671
"Menn";95;2015;606
"Menn";95;2016;784
"Menn";95;2017;724
"Menn";95;2018;828
"Menn";95;2019;835
"Menn";95;2020;893
"Menn";95;2021;971
"Menn";95;2022;989
"Menn";95;2023;887
"Menn";95;2024;927
"Menn";95;2025;937
"Menn";96;1986;159
"Menn";96;1987;149
"Menn";96;1988;186
"Menn";96;1989;213
"Menn";96;1990;195
"Menn";96;1991;216
"Menn";96;1992;238
"Menn";96;1993;210
"Menn";96;1994;239
"Menn";96;1995;236
"Menn";96;1996;191
"Menn";96;1997;180
"Menn";96;1998;211
"Menn";96;1999;233
"Menn";96;2000;236
"Menn";96;2001;229
"Menn";96;2002;220
"Menn";96;2003;233
"Menn";96;2004;266
"Menn";96;2005;241
"Menn";96;2006;281
"Menn";96;2007;306
"Menn";96;2008;305
"Menn";96;2009;344
"Menn";96;2010;317
"Menn";96;2011;379
"Menn";96;2012;335
"Menn";96;2013;331
"Menn";96;2014;420
"Menn";96;2015;479
"Menn";96;2016;447
"Menn";96;2017;547
"Menn";96;2018;499
"Menn";96;2019;579
"Menn";96;2020;622
"Menn";96;2021;646
"Menn";96;2022;713
"Menn";96;2023;692
"Menn";96;2024;622
"Menn";96;2025;686
"Menn";97;1986;105
"Menn";97;1987;116
"Menn";97;1988;98
"Menn";97;1989;134
"Menn";97;1990;148
"Menn";97;1991;132
"Menn";97;1992;156
"Menn";97;1993;160
"Menn";97;1994;147
"Menn";97;1995;158
"Menn";97;1996;155
"Menn";97;1997;126
"Menn";97;1998;118
"Menn";97;1999;154
"Menn";97;2000;145
"Menn";97;2001;153
"Menn";97;2002;140
"Menn";97;2003;136
"Menn";97;2004;167
"Menn";97;2005;170
"Menn";97;2006;163
"Menn";97;2007;174
"Menn";97;2008;200
"Menn";97;2009;197
"Menn";97;2010;235
"Menn";97;2011;222
"Menn";97;2012;259
"Menn";97;2013;237
"Menn";97;2014;223
"Menn";97;2015;296
"Menn";97;2016;320
"Menn";97;2017;291
"Menn";97;2018;362
"Menn";97;2019;356
"Menn";97;2020;405
"Menn";97;2021;421
"Menn";97;2022;434
"Menn";97;2023;469
"Menn";97;2024;459
"Menn";97;2025;411
"Menn";98;1986;93
"Menn";98;1987;65
"Menn";98;1988;76
"Menn";98;1989;58
"Menn";98;1990;81
"Menn";98;1991;95
"Menn";98;1992;94
"Menn";98;1993;101
"Menn";98;1994;108
"Menn";98;1995;97
"Menn";98;1996;107
"Menn";98;1997;104
"Menn";98;1998;76
"Menn";98;1999;74
"Menn";98;2000;106
"Menn";98;2001;95
"Menn";98;2002;96
"Menn";98;2003;93
"Menn";98;2004;88
"Menn";98;2005;117
"Menn";98;2006;121
"Menn";98;2007;113
"Menn";98;2008;116
"Menn";98;2009;133
"Menn";98;2010;130
"Menn";98;2011;148
"Menn";98;2012;150
"Menn";98;2013;157
"Menn";98;2014;153
"Menn";98;2015;149
"Menn";98;2016;188
"Menn";98;2017;207
"Menn";98;2018;200
"Menn";98;2019;234
"Menn";98;2020;229
"Menn";98;2021;263
"Menn";98;2022;281
"Menn";98;2023;286
"Menn";98;2024;324
"Menn";98;2025;297
"Menn";99;1986;52
"Menn";99;1987;65
"Menn";99;1988;38
"Menn";99;1989;52
"Menn";99;1990;31
"Menn";99;1991;52
"Menn";99;1992;58
"Menn";99;1993;63
"Menn";99;1994;63
"Menn";99;1995;66
"Menn";99;1996;61
"Menn";99;1997;64
"Menn";99;1998;63
"Menn";99;1999;47
"Menn";99;2000;48
"Menn";99;2001;73
"Menn";99;2002;49
"Menn";99;2003;58
"Menn";99;2004;60
"Menn";99;2005;69
"Menn";99;2006;76
"Menn";99;2007;75
"Menn";99;2008;73
"Menn";99;2009;69
"Menn";99;2010;86
"Menn";99;2011;81
"Menn";99;2012;91
"Menn";99;2013;100
"Menn";99;2014;109
"Menn";99;2015;101
"Menn";99;2016;104
"Menn";99;2017;127
"Menn";99;2018;130
"Menn";99;2019;131
"Menn";99;2020;161
